"","step","type","response","RT","count","first"
"1",1,"Uniform",0,0.419336103333333,30,"Gaussian"
"2",2,"Uniform",0.0333333333333333,0.34730682671,30,"Gaussian"
"3",3,"Uniform",0,0.54105173,30,"Gaussian"
"4",4,"Uniform",0.9,0.45157552,30,"Gaussian"
"5",5,"Uniform",0.933333333333333,0.325443985666667,30,"Gaussian"
"6",6,"Uniform",1,0.374218363333333,30,"Gaussian"
"7",7,"Uniform",0.866666666666667,0.380087323453333,30,"Gaussian"
