"","step","type","response","RT","count","first"
"1",1,"Uniform",0,0.55706863,30,"Gaussian"
"2",2,"Uniform",0.1,0.53879731655,30,"Gaussian"
"3",3,"Uniform",0.433333333333333,0.686583923333333,30,"Gaussian"
"4",4,"Uniform",0.766666666666667,0.621104397,30,"Gaussian"
"5",5,"Uniform",0.966666666666667,0.570502563333333,30,"Gaussian"
"6",6,"Uniform",0.966666666666667,0.586937417333333,30,"Gaussian"
"7",7,"Uniform",1,0.571562399666667,30,"Gaussian"
