"","step","type","response","RT","count","first"
"1",1,"Gaussian",0.0192307692307692,0.615411363461538,52,"Gaussian"
"2",2,"Gaussian",0.0294117647058824,0.605160494117647,34,"Gaussian"
"3",3,"Gaussian",0.214285714285714,0.744033228571429,14,"Gaussian"
"4",4,"Gaussian",0.8,0.65818863,10,"Gaussian"
"5",5,"Gaussian",1,0.585363478571429,14,"Gaussian"
"6",6,"Gaussian",0.970588235294118,0.590641247058823,34,"Gaussian"
"7",7,"Gaussian",0.980769230769231,0.557964744230769,52,"Gaussian"
