"","step","type","response","RT","count","first"
"1",1,"Uniform",0,0.23133169521,30,"Gaussian"
"2",2,"Uniform",0.0333333333333333,0.366668606333333,30,"Gaussian"
"3",3,"Uniform",0.233333333333333,0.38849510754,30,"Gaussian"
"4",4,"Uniform",0.4,0.383680125526667,30,"Gaussian"
"5",5,"Uniform",0.766666666666667,0.394120535666667,30,"Gaussian"
"6",6,"Uniform",0.862068965517241,0.36058879828,30,"Gaussian"
"7",7,"Uniform",0.966666666666667,0.23024057728,30,"Gaussian"
