"","step","type","response","RT","count","first"
"1",1,"Gaussian",0.0576923076923077,0.168080954975,52,"Gaussian"
"2",2,"Gaussian",0.117647058823529,0.238515113432353,34,"Gaussian"
"3",3,"Gaussian",0.714285714285714,0.333585611428571,14,"Gaussian"
"4",4,"Gaussian",0.8,0.17755604441,10,"Gaussian"
"5",5,"Gaussian",0.642857142857143,0.182677990664286,14,"Gaussian"
"6",6,"Gaussian",1,0.135125139605882,34,"Gaussian"
"7",7,"Gaussian",0.980769230769231,0.158407397251923,52,"Gaussian"
