"","step","type","response","RT","count","first"
"1",1,"Uniform",0,0.478702316666667,30,"Uniform"
"2",2,"Uniform",0,0.437936246666667,30,"Uniform"
"3",3,"Uniform",0.333333333333333,0.517841572376667,30,"Uniform"
"4",4,"Uniform",0.866666666666667,0.54173811746,30,"Uniform"
"5",5,"Uniform",1,0.362793398096667,30,"Uniform"
"6",6,"Uniform",1,0.329181795713333,30,"Uniform"
"7",7,"Uniform",1,0.362355713546667,30,"Uniform"
