"","step","type","response","RT","count","first"
"1",1,"Gaussian",0.0769230769230769,0.497704325,52,"Gaussian"
"2",2,"Gaussian",0.0588235294117647,0.398084724847059,34,"Gaussian"
"3",3,"Gaussian",0,0.440193057142857,14,"Gaussian"
"4",4,"Gaussian",0.2,0.4778307,10,"Gaussian"
"5",5,"Gaussian",0.857142857142857,0.409967386428571,14,"Gaussian"
"6",6,"Gaussian",0.882352941176471,0.424715723529412,34,"Gaussian"
"7",7,"Gaussian",0.865384615384615,0.523702847115385,52,"Gaussian"
