"","step","type","response","RT","count","first"
"1",1,"Uniform",0.1,0.28850835006,30,"Gaussian"
"2",2,"Uniform",0.1,0.3076579612,30,"Gaussian"
"3",3,"Uniform",0,0.28613696653,30,"Gaussian"
"4",4,"Uniform",0.1,0.2881726029,30,"Gaussian"
"5",5,"Uniform",0.7,0.306712669763333,30,"Gaussian"
"6",6,"Uniform",0.833333333333333,0.355535095466667,30,"Gaussian"
"7",7,"Uniform",0.933333333333333,0.298887534933333,30,"Gaussian"
