"","step","type","response","RT","count","first"
"1",1,"Uniform",0.1,0.862812511036667,30,"Gaussian"
"2",2,"Uniform",0.0333333333333333,0.899090313333333,30,"Gaussian"
"3",3,"Uniform",0.133333333333333,1.01191957,30,"Gaussian"
"4",4,"Uniform",0.633333333333333,1.285158303,30,"Gaussian"
"5",5,"Uniform",0.833333333333333,1.51027442,30,"Gaussian"
"6",6,"Uniform",0.733333333333333,1.17783514,30,"Gaussian"
"7",7,"Uniform",0.933333333333333,1.05007527333333,30,"Gaussian"
