"","step","type","response","RT","count","first"
"1",1,"Uniform",0,0.461191641666667,30,"Uniform"
"2",2,"Uniform",0,0.692038669666667,30,"Uniform"
"3",3,"Uniform",0.0333333333333333,0.532585968703333,30,"Uniform"
"4",4,"Uniform",0.6,0.589583003333333,30,"Uniform"
"5",5,"Uniform",0.666666666666667,0.50791711958,30,"Uniform"
"6",6,"Uniform",0.766666666666667,0.534283813333333,30,"Uniform"
"7",7,"Uniform",1,0.496804168403333,30,"Uniform"
