"","step","type","response","RT","count","first"
"1",1,"Uniform",0,0.357433969666667,30,"Uniform"
"2",2,"Uniform",0.0666666666666667,0.32366447741,30,"Uniform"
"3",3,"Uniform",0.0333333333333333,0.437445527666667,30,"Uniform"
"4",4,"Uniform",0.666666666666667,0.32745493697,30,"Uniform"
"5",5,"Uniform",0.866666666666667,0.34445239975,30,"Uniform"
"6",6,"Uniform",0.9,0.317708489833333,30,"Uniform"
"7",7,"Uniform",1,0.360998917856667,30,"Uniform"
