"","step","type","response","RT","count","first"
"1",1,"Gaussian",0,0.388071366346154,52,"Gaussian"
"2",2,"Gaussian",0,0.347189085294118,34,"Gaussian"
"3",3,"Gaussian",0.142857142857143,0.63244505,14,"Gaussian"
"4",4,"Gaussian",0.8,0.358347228,10,"Gaussian"
"5",5,"Gaussian",1,0.448928178571429,14,"Gaussian"
"6",6,"Gaussian",1,0.388853962352941,34,"Gaussian"
"7",7,"Gaussian",0.942307692307692,0.374288176119231,52,"Gaussian"
