"","step","type","response","RT","count","first"
"1",1,"Gaussian",0,0.598137798076923,52,"Gaussian"
"2",2,"Gaussian",0.0294117647058824,0.576921365588235,34,"Gaussian"
"3",3,"Gaussian",0.0714285714285714,0.987523071428571,14,"Gaussian"
"4",4,"Gaussian",1,0.70835613,10,"Gaussian"
"5",5,"Gaussian",0.928571428571429,0.790218807142857,14,"Gaussian"
"6",6,"Gaussian",0.970588235294118,0.754461207735294,34,"Gaussian"
"7",7,"Gaussian",0.980769230769231,0.646804188461538,52,"Gaussian"
