"","step","type","response","RT","count","first"
"1",1,"Gaussian",0,0.527866819230769,52,"Gaussian"
"2",2,"Gaussian",0,0.502050382352941,34,"Gaussian"
"3",3,"Gaussian",0.285714285714286,0.657777207142857,14,"Gaussian"
"4",4,"Gaussian",1,0.70309048,10,"Gaussian"
"5",5,"Gaussian",1,0.706653585714286,14,"Gaussian"
"6",6,"Gaussian",1,0.589424288235294,34,"Gaussian"
"7",7,"Gaussian",0.961538461538462,0.657092844230769,52,"Gaussian"
