"","step","type","response","RT","count","first"
"1",1,"Uniform",0.433333333333333,0.221663105266667,30,"Gaussian"
"2",2,"Uniform",0.333333333333333,0.223292917106667,30,"Gaussian"
"3",3,"Uniform",0.448275862068966,0.22790253381,30,"Gaussian"
"4",4,"Uniform",0.633333333333333,0.19211949409,30,"Gaussian"
"5",5,"Uniform",0.566666666666667,0.163184118623333,30,"Gaussian"
"6",6,"Uniform",0.6,0.26776620511,30,"Gaussian"
"7",7,"Uniform",0.433333333333333,0.23045706813,30,"Gaussian"
