"","step","type","response","RT","count","first"
"1",1,"Gaussian",0.480769230769231,0.7630236158,52,"Gaussian"
"2",2,"Gaussian",0.382352941176471,0.505776466926471,34,"Gaussian"
"3",3,"Gaussian",0.428571428571429,0.568579702857143,14,"Gaussian"
"4",4,"Gaussian",0.5,0.54937434177,10,"Gaussian"
"5",5,"Gaussian",0.428571428571429,0.735278475,14,"Gaussian"
"6",6,"Gaussian",0.588235294117647,0.592133223823529,34,"Gaussian"
"7",7,"Gaussian",0.576923076923077,0.758916591759615,52,"Gaussian"
