"","step","type","response","RT","count","first"
"1",1,"Uniform",0,0.317306496666667,30,"Gaussian"
"2",2,"Uniform",0.0333333333333333,0.306963643333333,30,"Gaussian"
"3",3,"Uniform",0,0.394754723666667,30,"Gaussian"
"4",4,"Uniform",0.733333333333333,0.458500366666667,30,"Gaussian"
"5",5,"Uniform",1,0.364654993666667,30,"Gaussian"
"6",6,"Uniform",0.933333333333333,0.3045215,30,"Gaussian"
"7",7,"Uniform",1,0.339951544666667,30,"Gaussian"
