"","step","type","response","RT","count","first"
"1",1,"Gaussian",0,0.478997557692308,52,"Gaussian"
"2",2,"Gaussian",0,0.532501094117647,34,"Gaussian"
"3",3,"Gaussian",0,0.511811735714286,14,"Gaussian"
"4",4,"Gaussian",0.8,0.65252358,10,"Gaussian"
"5",5,"Gaussian",1,0.591454607142857,14,"Gaussian"
"6",6,"Gaussian",1,0.648589938235294,34,"Gaussian"
"7",7,"Gaussian",0.980769230769231,0.479309205769231,52,"Gaussian"
