"","step","type","response","RT","count","first"
"1",1,"Uniform",0,0.47818866,30,"Uniform"
"2",2,"Uniform",0,0.529737350443333,30,"Uniform"
"3",3,"Uniform",0,0.485145256666667,30,"Uniform"
"4",4,"Uniform",0.666666666666667,0.63571333,30,"Uniform"
"5",5,"Uniform",0.966666666666667,0.438577006666667,30,"Uniform"
"6",6,"Uniform",0.966666666666667,0.420437488333333,30,"Uniform"
"7",7,"Uniform",1,0.425991186666667,30,"Uniform"
