"","step","type","response","RT","count","first"
"1",1,"Gaussian",0.0384615384615385,0.396330151080769,52,"Gaussian"
"2",2,"Gaussian",0,0.363426938823529,34,"Gaussian"
"3",3,"Gaussian",0,0.447203382857143,14,"Gaussian"
"4",4,"Gaussian",0.3,0.94267277,10,"Gaussian"
"5",5,"Gaussian",0.857142857142857,0.547294664285714,14,"Gaussian"
"6",6,"Gaussian",0.882352941176471,0.570071155588235,34,"Gaussian"
"7",7,"Gaussian",0.942307692307692,0.465881576967308,52,"Gaussian"
