"","step","type","response","RT","count","first"
"1",1,"Gaussian",0.0192307692307692,0.382912639423077,52,"Gaussian"
"2",2,"Gaussian",0,0.519483362352941,34,"Gaussian"
"3",3,"Gaussian",0.428571428571429,0.626377257142857,14,"Gaussian"
"4",4,"Gaussian",1,0.65252896,10,"Gaussian"
"5",5,"Gaussian",1,0.539490364285714,14,"Gaussian"
"6",6,"Gaussian",1,0.434173727932353,34,"Gaussian"
"7",7,"Gaussian",1,0.400025137884615,52,"Gaussian"
