"","step","type","response","RT","count","first"
"1",1,"Uniform",0.1,0.969919264,30,"Gaussian"
"2",2,"Uniform",0.0666666666666667,0.61309053,30,"Gaussian"
"3",3,"Uniform",0.4,0.647303063333333,30,"Gaussian"
"4",4,"Uniform",0.933333333333333,0.556038516666667,30,"Gaussian"
"5",5,"Uniform",0.966666666666667,0.539221333333333,30,"Gaussian"
"6",6,"Uniform",0.933333333333333,0.60491377,30,"Gaussian"
"7",7,"Uniform",0.9,0.592218443333333,30,"Gaussian"
