2018-7-12,10:36:30
trial,stimulus,selection,RT
1,Ba_Da_Step_7.wav,Ba,2.308810e+00
2,Ba_Da_Step_1.wav,Da,1.388250e+00
3,Ba_Da_Step_7.wav,Ba,2.636241e+00
4,Ba_Da_Step_7.wav,Da,1.065881e+00
5,Ba_Da_Step_1.wav,Ba,2.426851e-01
6,Ba_Da_Step_1.wav,Da,1.136116e+00
7,Ba_Da_Step_7.wav,Ba,3.436770e-01
8,Ba_Da_Step_7.wav,Da,8.044200e-01
9,Ba_Da_Step_1.wav,Da,7.087169e-01
10,Ba_Da_Step_1.wav,Ba,1.170029e+00
