2018-4-5,14:15:36
trial,stimulus,sound1,sound2,selection,RT
1,Ba_Da_Step_6.wav,NA,NA,Da,6.691000e+00
2,Ba_Da_Step_6.wav,NA,NA,Da,8.932760e-01
3,Ba_Da_Step_4.wav,NA,NA,Da,3.881791e-01
4,Ba_Da_Step_4.wav,NA,NA,Da,1.423402e-01
5,Ba_Da_Step_6.wav,NA,NA,Ba,1.563580e-01
6,Ba_Da_Step_5.wav,NA,NA,Ba,1.266110e-01
7,Ba_Da_Step_2.wav,NA,NA,Da,1.281390e-01
8,Ba_Da_Step_6.wav,NA,NA,Ba,9.770608e-02
9,Ba_Da_Step_2.wav,NA,NA,Da,7.799506e-02
10,Ba_Da_Step_1.wav,NA,NA,Da,1.376979e-01
11,Ba_Da_Step_7.wav,NA,NA,Ba,1.151621e-01
12,Ba_Da_Step_1.wav,NA,NA,Da,1.043699e-01
13,Ba_Da_Step_7.wav,NA,NA,Ba,1.210759e-01
14,Ba_Da_Step_4.wav,NA,NA,Ba,1.501949e-01
15,Ba_Da_Step_1.wav,NA,NA,Da,1.605620e-01
16,Ba_Da_Step_7.wav,NA,NA,Ba,1.032069e-01
17,Ba_Da_Step_7.wav,NA,NA,Ba,1.476319e-01
18,Ba_Da_Step_2.wav,NA,NA,Da,1.215680e-01
19,Ba_Da_Step_7.wav,NA,NA,Ba,1.347771e-01
20,Ba_Da_Step_7.wav,NA,NA,Ba,1.682470e-01
21,Ba_Da_Step_6.wav,NA,NA,Ba,1.510489e-01
22,Ba_Da_Step_2.wav,NA,NA,Da,1.452520e-01
23,Ba_Da_Step_7.wav,NA,NA,Ba,1.271539e-01
24,Ba_Da_Step_1.wav,NA,NA,Da,1.083760e-01
25,Ba_Da_Step_1.wav,NA,NA,Da,1.367428e-01
26,Ba_Da_Step_1.wav,NA,NA,Da,1.223290e-01
27,Ba_Da_Step_3.wav,NA,NA,Da,1.274850e-01
28,Ba_Da_Step_6.wav,NA,NA,Ba,1.806190e-01
29,Ba_Da_Step_6.wav,NA,NA,Ba,1.437988e-01
30,Ba_Da_Step_2.wav,NA,NA,Da,1.452811e-01
31,Ba_Da_Step_6.wav,NA,NA,Ba,1.592631e-01
32,Ba_Da_Step_3.wav,NA,NA,Da,9.390187e-02
33,Ba_Da_Step_1.wav,NA,NA,Da,1.543109e-01
34,Ba_Da_Step_2.wav,NA,NA,Da,1.521509e-01
35,Ba_Da_Step_7.wav,NA,NA,Ba,1.385329e-01
36,Ba_Da_Step_1.wav,NA,NA,Da,3.421419e-01
37,Ba_Da_Step_2.wav,NA,NA,Da,1.470098e-01
38,Ba_Da_Step_6.wav,NA,NA,Ba,1.530030e-01
39,Ba_Da_Step_7.wav,NA,NA,Ba,2.193220e-01
40,Ba_Da_Step_6.wav,NA,NA,Ba,2.114549e-01
41,Ba_Da_Step_7.wav,NA,NA,Ba,1.958129e-01
42,Ba_Da_Step_7.wav,NA,NA,Ba,3.072891e-01
43,Ba_Da_Step_7.wav,NA,NA,Ba,6.990941e-01
44,Ba_Da_Step_7.wav,NA,NA,Ba,4.277589e-01
45,Ba_Da_Step_7.wav,NA,NA,Ba,2.154491e-01
46,Ba_Da_Step_2.wav,NA,NA,Da,1.997399e-01
47,Ba_Da_Step_1.wav,NA,NA,Da,1.796260e-01
48,Ba_Da_Step_5.wav,NA,NA,Da,1.039311e+00
49,Ba_Da_Step_2.wav,NA,NA,Da,2.146719e-01
50,Ba_Da_Step_1.wav,NA,NA,Da,1.669140e-01
51,Ba_Da_Step_7.wav,NA,NA,Ba,1.656399e-01
52,Ba_Da_Step_2.wav,NA,NA,Da,5.723999e-01
53,Ba_Da_Step_7.wav,NA,NA,Ba,2.607272e-01
54,Ba_Da_Step_6.wav,NA,NA,Ba,1.505799e-01
55,Ba_Da_Step_1.wav,NA,NA,Da,1.689990e-01
56,Ba_Da_Step_1.wav,NA,NA,Da,1.196470e-01
57,Ba_Da_Step_6.wav,NA,NA,Ba,2.527719e-01
58,Ba_Da_Step_2.wav,NA,NA,Da,8.219481e-02
59,Ba_Da_Step_1.wav,NA,NA,Da,5.818605e-02
60,Ba_Da_Step_7.wav,NA,NA,Ba,1.134691e-01
61,Ba_Da_Step_1.wav,NA,NA,Da,1.105409e-01
62,Ba_Da_Step_1.wav,NA,NA,Da,1.032801e-01
63,Ba_Da_Step_1.wav,NA,NA,Da,1.520641e-01
64,Ba_Da_Step_6.wav,NA,NA,Ba,1.259432e-01
65,Ba_Da_Step_1.wav,NA,NA,Da,1.711428e-01
66,Ba_Da_Step_5.wav,NA,NA,Ba,1.378419e-01
67,Ba_Da_Step_7.wav,NA,NA,Ba,5.154021e-01
68,Ba_Da_Step_1.wav,NA,NA,Da,1.259291e-01
69,Ba_Da_Step_1.wav,NA,NA,Da,1.069450e-01
70,Ba_Da_Step_2.wav,NA,NA,Da,1.513841e-01
71,Ba_Da_Step_1.wav,NA,NA,Da,1.935558e-01
72,Ba_Da_Step_2.wav,NA,NA,Da,1.014049e-01
73,Ba_Da_Step_1.wav,NA,NA,Da,1.217830e-01
74,Ba_Da_Step_7.wav,NA,NA,Ba,1.189511e-01
75,Ba_Da_Step_7.wav,NA,NA,Ba,1.160042e-01
76,Ba_Da_Step_7.wav,NA,NA,Ba,1.250839e-01
77,Ba_Da_Step_7.wav,NA,NA,Ba,1.381061e-01
78,Ba_Da_Step_3.wav,NA,NA,Da,1.555490e-01
79,Ba_Da_Step_7.wav,NA,NA,Ba,1.338789e-01
80,Ba_Da_Step_6.wav,NA,NA,Ba,1.594570e-01
81,Ba_Da_Step_2.wav,NA,NA,Da,1.501601e-01
82,Ba_Da_Step_1.wav,NA,NA,Da,1.881320e-01
83,Ba_Da_Step_1.wav,NA,NA,Da,1.475971e-01
84,Ba_Da_Step_2.wav,NA,NA,Da,9.756804e-02
85,Ba_Da_Step_6.wav,NA,NA,Ba,2.022691e-01
86,Ba_Da_Step_3.wav,NA,NA,Da,1.021550e-01
87,Ba_Da_Step_1.wav,NA,NA,Da,1.465390e-01
88,Ba_Da_Step_7.wav,NA,NA,Ba,1.524930e-01
89,Ba_Da_Step_5.wav,NA,NA,Ba,1.307330e-01
90,Ba_Da_Step_3.wav,NA,NA,Da,1.563170e-01
91,Ba_Da_Step_7.wav,NA,NA,Ba,7.060504e-02
92,Ba_Da_Step_2.wav,NA,NA,Da,2.980113e-02
93,Ba_Da_Step_1.wav,NA,NA,Da,2.369881e-04
94,Ba_Da_Step_4.wav,NA,NA,Ba,5.710292e-02
