2018-4-5,15:57:45
trial,stimulus,selection,RT
1,Ba_Da_Step_1.wav,Ba,9.739242e-01
2,Ba_Da_Step_1.wav,Ba,2.646129e-01
3,Ba_Da_Step_1.wav,Ba,1.142800e-01
4,Ba_Da_Step_7.wav,Da,3.466351e-01
5,Ba_Da_Step_7.wav,Da,2.511458e-01
6,Ba_Da_Step_1.wav,Ba,3.970809e-01
7,Ba_Da_Step_1.wav,Ba,2.358980e-01
8,Ba_Da_Step_7.wav,Da,1.406600e-01
9,Ba_Da_Step_7.wav,Da,2.425232e-01
10,Ba_Da_Step_7.wav,Da,1.441860e-01
