2019-4-24,13:42:8
type,trial,stimulus,selection,RT
Gaussian,1,Ba_Da_Step_1.wav,Ba,6.339660e-01
Gaussian,2,Ba_Da_Step_7.wav,Da,3.376019e-01
Gaussian,3,Ba_Da_Step_5.wav,Da,4.911740e-01
Gaussian,4,Ba_Da_Step_1.wav,Ba,3.054481e-01
Gaussian,5,Ba_Da_Step_2.wav,Ba,4.934888e-01
Gaussian,6,Ba_Da_Step_1.wav,Ba,2.555051e-01
Gaussian,7,Ba_Da_Step_5.wav,Da,4.580882e-01
Gaussian,8,Ba_Da_Step_1.wav,Ba,2.229810e-01
Gaussian,9,Ba_Da_Step_2.wav,Ba,3.323660e-01
Gaussian,10,Ba_Da_Step_7.wav,Da,1.813591e-01
Gaussian,11,Ba_Da_Step_4.wav,Ba,3.895400e-01
Gaussian,12,Ba_Da_Step_7.wav,Da,1.646800e-01
Gaussian,13,Ba_Da_Step_2.wav,Ba,5.239539e-01
Gaussian,14,Ba_Da_Step_1.wav,Ba,3.075700e-01
Gaussian,15,Ba_Da_Step_6.wav,Da,2.598450e-01
Gaussian,16,Ba_Da_Step_7.wav,Da,4.301701e-01
Gaussian,17,Ba_Da_Step_1.wav,Ba,3.302422e-01
Gaussian,18,Ba_Da_Step_3.wav,Ba,6.115279e-01
Gaussian,19,Ba_Da_Step_1.wav,Ba,4.385309e-01
Gaussian,20,Ba_Da_Step_1.wav,Ba,4.945822e-01
Gaussian,21,Ba_Da_Step_3.wav,Ba,4.531720e-01
Gaussian,22,Ba_Da_Step_3.wav,Ba,2.903860e-01
Gaussian,23,Ba_Da_Step_2.wav,Ba,1.858978e-01
Gaussian,24,Ba_Da_Step_7.wav,Da,3.822830e-01
Gaussian,25,Ba_Da_Step_4.wav,Da,1.610119e-01
Gaussian,26,Ba_Da_Step_1.wav,Ba,1.924269e-01
Gaussian,27,Ba_Da_Step_5.wav,Da,5.007651e-01
Gaussian,28,Ba_Da_Step_1.wav,Ba,2.238100e-01
Gaussian,29,Ba_Da_Step_1.wav,Ba,3.053269e-01
Gaussian,30,Ba_Da_Step_1.wav,Ba,1.622660e-01
Gaussian,31,Ba_Da_Step_5.wav,Da,3.690569e-01
Gaussian,32,Ba_Da_Step_7.wav,Da,3.352740e-01
Gaussian,33,Ba_Da_Step_1.wav,Ba,3.124940e-01
Gaussian,34,Ba_Da_Step_7.wav,Da,2.409148e-01
Gaussian,35,Ba_Da_Step_3.wav,Ba,3.431170e-01
Gaussian,36,Ba_Da_Step_7.wav,Da,5.964689e-01
Gaussian,37,Ba_Da_Step_5.wav,Da,2.104220e-01
Gaussian,38,Ba_Da_Step_7.wav,Ba,2.352550e-01
Gaussian,39,Ba_Da_Step_1.wav,Da,2.768219e-01
Gaussian,40,Ba_Da_Step_1.wav,Ba,5.840540e-01
Gaussian,41,Ba_Da_Step_6.wav,Da,3.138011e-01
Gaussian,42,Ba_Da_Step_2.wav,Ba,6.821110e-01
Gaussian,43,Ba_Da_Step_2.wav,Ba,4.710469e-01
Gaussian,44,Ba_Da_Step_6.wav,Da,1.168029e-01
Gaussian,45,Ba_Da_Step_7.wav,Da,5.867801e-01
Gaussian,46,Ba_Da_Step_6.wav,Da,3.404670e-01
Gaussian,47,Ba_Da_Step_7.wav,Da,7.296259e-01
Gaussian,48,Ba_Da_Step_3.wav,Ba,3.922300e-01
Gaussian,49,Ba_Da_Step_7.wav,Da,2.072780e-01
Gaussian,50,Ba_Da_Step_7.wav,Da,4.081159e-01
Gaussian,51,Ba_Da_Step_7.wav,Ba,1.599259e-01
Gaussian,52,Ba_Da_Step_7.wav,Da,1.272759e-01
Gaussian,53,Ba_Da_Step_5.wav,Da,8.153701e-02
Gaussian,54,Ba_Da_Step_2.wav,Ba,5.791187e-02
Gaussian,55,Ba_Da_Step_2.wav,Da,6.520748e-04
Gaussian,56,Ba_Da_Step_3.wav,Ba,3.159039e-01
Gaussian,57,Ba_Da_Step_6.wav,Ba,5.240040e-01
Gaussian,58,Ba_Da_Step_6.wav,Ba,3.998020e-01
Gaussian,59,Ba_Da_Step_5.wav,Da,4.594429e-01
Gaussian,60,Ba_Da_Step_4.wav,Ba,3.090091e-01
Gaussian,61,Ba_Da_Step_5.wav,Ba,6.054180e-01
Gaussian,62,Ba_Da_Step_1.wav,Da,6.190741e-01
Gaussian,63,Ba_Da_Step_7.wav,Da,4.616139e-01
Gaussian,64,Ba_Da_Step_1.wav,Da,6.870382e-01
Gaussian,65,Ba_Da_Step_2.wav,Ba,4.518859e-01
Gaussian,66,Ba_Da_Step_1.wav,Ba,2.649469e-01
Gaussian,67,Ba_Da_Step_6.wav,Da,2.797570e-01
Gaussian,68,Ba_Da_Step_6.wav,Ba,3.790159e-01
Gaussian,69,Ba_Da_Step_7.wav,Da,6.536989e-01
Gaussian,70,Ba_Da_Step_7.wav,Da,4.897029e-01
Gaussian,71,Ba_Da_Step_7.wav,Da,8.545370e-01
Gaussian,72,Ba_Da_Step_2.wav,Ba,5.011809e-01
Gaussian,73,Ba_Da_Step_7.wav,Da,6.802249e-01
Gaussian,74,Ba_Da_Step_2.wav,Ba,6.131899e-01
Gaussian,75,Ba_Da_Step_3.wav,Ba,4.636791e-01
Gaussian,76,Ba_Da_Step_6.wav,Da,2.572229e-01
Gaussian,77,Ba_Da_Step_7.wav,Ba,3.118942e-01
Gaussian,78,Ba_Da_Step_2.wav,Da,1.283250e-01
Gaussian,79,Ba_Da_Step_6.wav,Da,4.182880e-01
Gaussian,80,Ba_Da_Step_5.wav,Ba,2.465951e-01
Gaussian,81,Ba_Da_Step_6.wav,Da,1.173699e-01
Gaussian,82,Ba_Da_Step_3.wav,Ba,2.031350e-01
Gaussian,83,Ba_Da_Step_7.wav,Da,1.400619e-01
Gaussian,84,Ba_Da_Step_6.wav,Da,3.467929e-01
Gaussian,85,Ba_Da_Step_2.wav,Ba,3.040900e-01
Gaussian,86,Ba_Da_Step_3.wav,Ba,4.564078e-01
Gaussian,87,Ba_Da_Step_1.wav,Ba,5.138278e-01
Gaussian,88,Ba_Da_Step_1.wav,Ba,3.573470e-01
Gaussian,89,Ba_Da_Step_2.wav,Ba,2.949460e-01
Gaussian,90,Ba_Da_Step_3.wav,Ba,2.987430e-01
Gaussian,91,Ba_Da_Step_2.wav,Ba,2.709830e-01
Gaussian,92,Ba_Da_Step_1.wav,Ba,4.898980e-01
Gaussian,93,Ba_Da_Step_1.wav,Ba,2.201850e-01
