2019-2-18,10:26:53
type,trial,stimulus,selection,RT
Gaussian,1,Ba_Da_Step_6.wav,Da,6.218700e-01
Gaussian,2,Ba_Da_Step_6.wav,Da,2.571931e-01
Gaussian,3,Ba_Da_Step_3.wav,Ba,4.718680e-01
Gaussian,4,Ba_Da_Step_4.wav,Ba,6.893380e-01
Gaussian,5,Ba_Da_Step_5.wav,Da,2.702811e-01
Gaussian,6,Ba_Da_Step_6.wav,Da,4.369769e-01
Gaussian,7,Ba_Da_Step_7.wav,Da,3.176661e-01
Gaussian,8,Ba_Da_Step_3.wav,Ba,5.740790e-01
Gaussian,9,Ba_Da_Step_1.wav,Ba,3.795471e-01
Gaussian,10,Ba_Da_Step_1.wav,Ba,3.099670e-01
Gaussian,11,Ba_Da_Step_5.wav,Da,3.984501e-01
Gaussian,12,Ba_Da_Step_7.wav,Da,1.734080e-01
Gaussian,13,Ba_Da_Step_5.wav,Da,2.652700e-01
Gaussian,14,Ba_Da_Step_2.wav,Ba,2.879059e-01
Gaussian,15,Ba_Da_Step_7.wav,Da,1.355710e-01
Gaussian,16,Ba_Da_Step_7.wav,Da,6.140201e-01
Gaussian,17,Ba_Da_Step_7.wav,Da,5.606411e-01
Gaussian,18,Ba_Da_Step_6.wav,Da,3.336289e-01
Gaussian,19,Ba_Da_Step_1.wav,Ba,4.142811e-01
Gaussian,20,Ba_Da_Step_1.wav,Ba,4.462650e-01
Gaussian,21,Ba_Da_Step_7.wav,Da,4.591720e-01
Gaussian,22,Ba_Da_Step_5.wav,Da,5.646589e-01
Gaussian,23,Ba_Da_Step_2.wav,Ba,4.778969e-01
Gaussian,24,Ba_Da_Step_6.wav,Da,1.127766e+00
Gaussian,25,Ba_Da_Step_3.wav,Ba,5.634568e-01
Gaussian,26,Ba_Da_Step_6.wav,Da,1.406040e-01
Gaussian,27,Ba_Da_Step_1.wav,Ba,5.307949e-01
Gaussian,28,Ba_Da_Step_2.wav,Ba,8.546529e-01
Gaussian,29,Ba_Da_Step_4.wav,Da,3.416891e-01
Gaussian,30,Ba_Da_Step_2.wav,Ba,7.550290e-01
Gaussian,31,Ba_Da_Step_7.wav,Da,4.740419e-01
Gaussian,32,Ba_Da_Step_2.wav,Ba,1.120560e-01
Gaussian,33,Ba_Da_Step_6.wav,Da,5.900710e-01
Gaussian,34,Ba_Da_Step_6.wav,Da,6.953380e-01
Gaussian,35,Ba_Da_Step_3.wav,Ba,1.605639e-01
Gaussian,36,Ba_Da_Step_7.wav,Da,5.701380e-01
Gaussian,37,Ba_Da_Step_2.wav,Ba,3.711040e-01
Gaussian,38,Ba_Da_Step_7.wav,Da,1.017462e+00
Gaussian,39,Ba_Da_Step_1.wav,Ba,4.295139e-01
Gaussian,40,Ba_Da_Step_6.wav,Da,7.058079e-01
Gaussian,41,Ba_Da_Step_6.wav,Da,3.914258e-01
Gaussian,42,Ba_Da_Step_7.wav,Da,3.665080e-01
Gaussian,43,Ba_Da_Step_6.wav,Da,4.207921e-01
Gaussian,44,Ba_Da_Step_7.wav,Da,1.180724e+00
Gaussian,45,Ba_Da_Step_2.wav,Ba,4.027121e-01
Gaussian,46,Ba_Da_Step_6.wav,Da,7.902200e-01
Gaussian,47,Ba_Da_Step_6.wav,Da,8.828440e-01
Gaussian,48,Ba_Da_Step_2.wav,Ba,5.940189e-01
Gaussian,49,Ba_Da_Step_7.wav,Da,1.235804e+00
Gaussian,50,Ba_Da_Step_6.wav,Da,1.187569e+00
Gaussian,51,Ba_Da_Step_7.wav,Da,1.033342e+00
Gaussian,52,Ba_Da_Step_1.wav,Ba,4.104261e-01
Gaussian,53,Ba_Da_Step_1.wav,Ba,5.092750e-01
Gaussian,54,Ba_Da_Step_1.wav,Da,1.152832e+00
Gaussian,55,Ba_Da_Step_2.wav,Ba,3.531179e-01
