2019-4-9,11:53:21
trial,stimulus,selection,RT
1,Ba_Da_Step_1.wav,Ba,4.873240e-01
2,Ba_Da_Step_7.wav,Da,4.293501e-01
3,Ba_Da_Step_7.wav,Da,2.411330e-01
4,Ba_Da_Step_1.wav,Da,9.459615e-02
5,Ba_Da_Step_1.wav,Ba,3.228271e-01
6,Ba_Da_Step_1.wav,Ba,1.750889e-01
7,Ba_Da_Step_7.wav,Da,9.021020e-02
8,Ba_Da_Step_7.wav,Ba,5.447102e-02
9,Ba_Da_Step_7.wav,Da,2.856791e-01
10,Ba_Da_Step_1.wav,Ba,2.289679e-01
