2019-7-2,16:4:34
type,trial,stimulus,selection,RT
Uniform,1,Ba_Da_Step_1.wav,Ba,1.949279e-01
Uniform,2,Ba_Da_Step_5.wav,Da,9.059906e-04
Uniform,3,Ba_Da_Step_5.wav,Ba,4.671030e-01
Uniform,4,Ba_Da_Step_2.wav,Da,6.070137e-04
Uniform,5,Ba_Da_Step_5.wav,Ba,6.310940e-04
Uniform,6,Ba_Da_Step_3.wav,Da,1.085501e-01
Uniform,7,Ba_Da_Step_6.wav,Ba,1.579640e-01
Uniform,8,Ba_Da_Step_3.wav,Ba,6.923389e-02
Uniform,9,Ba_Da_Step_6.wav,Da,5.290508e-04
Uniform,10,Ba_Da_Step_2.wav,Da,3.996661e-01
Uniform,11,Ba_Da_Step_6.wav,Ba,3.266690e-01
Uniform,12,Ba_Da_Step_7.wav,Ba,1.393678e-01
Uniform,13,Ba_Da_Step_6.wav,Da,5.671978e-04
Uniform,14,Ba_Da_Step_6.wav,Ba,6.268024e-04
Uniform,15,Ba_Da_Step_7.wav,Da,2.695830e-01
Uniform,16,Ba_Da_Step_2.wav,Ba,2.167270e-01
Uniform,17,Ba_Da_Step_7.wav,Da,5.459785e-04
Uniform,18,Ba_Da_Step_6.wav,Ba,2.399549e-01
Uniform,19,Ba_Da_Step_6.wav,Da,2.218630e-01
Uniform,20,Ba_Da_Step_3.wav,Da,3.535008e-02
Uniform,21,Ba_Da_Step_7.wav,Ba,6.270409e-04
Uniform,22,Ba_Da_Step_1.wav,Ba,5.600452e-04
Uniform,23,Ba_Da_Step_4.wav,Ba,5.719662e-04
Uniform,24,Ba_Da_Step_5.wav,Ba,1.001952e-01
Uniform,25,Ba_Da_Step_1.wav,Da,3.740811e-02
Uniform,26,Ba_Da_Step_2.wav,Ba,5.309582e-04
Uniform,27,Ba_Da_Step_4.wav,Da,5.891323e-04
Uniform,28,Ba_Da_Step_3.wav,Ba,5.578995e-04
Uniform,29,Ba_Da_Step_7.wav,Da,5.378723e-04
Uniform,30,Ba_Da_Step_4.wav,Ba,4.601479e-04
Uniform,31,Ba_Da_Step_6.wav,Da,3.779221e-01
Uniform,32,Ba_Da_Step_7.wav,Da,5.550385e-04
Uniform,33,Ba_Da_Step_3.wav,Ba,5.350113e-04
Uniform,34,Ba_Da_Step_5.wav,Da,5.011559e-04
Uniform,35,Ba_Da_Step_1.wav,Ba,5.140305e-04
Uniform,36,Ba_Da_Step_6.wav,Ba,5.941391e-04
Uniform,37,Ba_Da_Step_3.wav,Da,6.401539e-04
Uniform,38,Ba_Da_Step_7.wav,Da,5.450249e-04
Uniform,39,Ba_Da_Step_3.wav,Da,5.381107e-04
Uniform,40,Ba_Da_Step_5.wav,Ba,5.660057e-04
Uniform,41,Ba_Da_Step_5.wav,Da,8.669901e-02
