2019-3-1,10:3:35
type,trial,stimulus,selection,RT
Uniform,1,Ba_Da_Step_2.wav,Ba,7.988510e-01
Uniform,2,Ba_Da_Step_4.wav,Ba,5.717640e-01
Uniform,3,Ba_Da_Step_3.wav,Ba,3.728051e-01
Uniform,4,Ba_Da_Step_4.wav,Da,6.315579e-01
Uniform,5,Ba_Da_Step_2.wav,Ba,5.227702e-01
Uniform,6,Ba_Da_Step_1.wav,Ba,4.385619e-01
Uniform,7,Ba_Da_Step_7.wav,Da,2.314839e-01
Uniform,8,Ba_Da_Step_2.wav,Ba,4.173050e-01
Uniform,9,Ba_Da_Step_4.wav,Da,1.312636e+00
Uniform,10,Ba_Da_Step_1.wav,Ba,5.547130e-01
Uniform,11,Ba_Da_Step_6.wav,Da,4.631209e-01
Uniform,12,Ba_Da_Step_5.wav,Da,5.766079e-01
Uniform,13,Ba_Da_Step_3.wav,Ba,4.381132e-01
Uniform,14,Ba_Da_Step_2.wav,Ba,3.987482e-01
Uniform,15,Ba_Da_Step_3.wav,Ba,3.580060e-01
Uniform,16,Ba_Da_Step_1.wav,Ba,4.956000e-01
Uniform,17,Ba_Da_Step_6.wav,Da,3.021460e-01
Uniform,18,Ba_Da_Step_3.wav,Ba,3.745739e-01
Uniform,19,Ba_Da_Step_6.wav,Da,2.412729e-01
Uniform,20,Ba_Da_Step_5.wav,Da,3.512268e-01
Uniform,21,Ba_Da_Step_3.wav,Ba,3.210158e-01
Uniform,22,Ba_Da_Step_7.wav,Da,1.179271e-01
Uniform,23,Ba_Da_Step_1.wav,Ba,3.556900e-01
Uniform,24,Ba_Da_Step_7.wav,Da,3.895881e-01
Uniform,25,Ba_Da_Step_2.wav,Ba,5.166981e-01
Uniform,26,Ba_Da_Step_7.wav,Da,3.965468e-01
Uniform,27,Ba_Da_Step_1.wav,Ba,3.712032e-01
Uniform,28,Ba_Da_Step_4.wav,Ba,4.059479e-01
Uniform,29,Ba_Da_Step_7.wav,Da,3.053570e-01
Uniform,30,Ba_Da_Step_4.wav,Ba,3.702688e-01
Uniform,31,Ba_Da_Step_4.wav,Ba,3.600202e-01
Uniform,32,Ba_Da_Step_4.wav,Ba,1.104550e-01
Uniform,33,Ba_Da_Step_3.wav,Ba,2.440791e-01
Uniform,34,Ba_Da_Step_6.wav,Da,2.743559e-01
Uniform,35,Ba_Da_Step_4.wav,Ba,5.732460e-01
Uniform,36,Ba_Da_Step_6.wav,Da,1.461643e+00
Uniform,37,Ba_Da_Step_7.wav,Da,3.847032e-01
Uniform,38,Ba_Da_Step_5.wav,Da,2.433510e-01
Uniform,39,Ba_Da_Step_1.wav,Ba,2.733772e-01
Uniform,40,Ba_Da_Step_3.wav,Ba,4.445531e-01
Uniform,41,Ba_Da_Step_2.wav,Ba,3.776581e-01
Uniform,42,Ba_Da_Step_1.wav,Ba,1.725090e-01
Uniform,43,Ba_Da_Step_2.wav,Ba,5.279751e-01
Uniform,44,Ba_Da_Step_3.wav,Ba,4.598019e-01
Uniform,45,Ba_Da_Step_4.wav,Ba,3.252072e-01
Uniform,46,Ba_Da_Step_4.wav,Ba,1.903291e-01
Uniform,47,Ba_Da_Step_7.wav,Da,3.707809e-01
Uniform,48,Ba_Da_Step_1.wav,Ba,7.015610e-01
Uniform,49,Ba_Da_Step_5.wav,Da,4.629722e-01
Uniform,50,Ba_Da_Step_7.wav,Da,6.401880e-01
Uniform,51,Ba_Da_Step_3.wav,Ba,5.360160e-01
Uniform,52,Ba_Da_Step_2.wav,Ba,7.795820e-01
Uniform,53,Ba_Da_Step_2.wav,Ba,5.840609e-01
Uniform,54,Ba_Da_Step_1.wav,Ba,5.617239e-01
Uniform,55,Ba_Da_Step_6.wav,Da,5.421979e-01
Uniform,56,Ba_Da_Step_5.wav,Da,1.086722e+00
Uniform,57,Ba_Da_Step_4.wav,Ba,4.129610e-01
Uniform,58,Ba_Da_Step_6.wav,Da,4.048541e-01
Uniform,59,Ba_Da_Step_6.wav,Da,6.242340e-01
Uniform,60,Ba_Da_Step_5.wav,Da,6.794560e-01
Uniform,61,Ba_Da_Step_3.wav,Ba,2.999940e-01
Uniform,62,Ba_Da_Step_1.wav,Ba,6.559591e-01
Uniform,63,Ba_Da_Step_4.wav,Ba,4.637492e-01
Uniform,64,Ba_Da_Step_1.wav,Ba,4.774840e-01
Uniform,65,Ba_Da_Step_1.wav,Ba,3.953581e-01
Uniform,66,Ba_Da_Step_5.wav,Ba,4.343622e-01
Uniform,67,Ba_Da_Step_3.wav,Ba,6.350799e-01
Uniform,68,Ba_Da_Step_5.wav,Ba,5.903451e-01
Uniform,69,Ba_Da_Step_2.wav,Ba,6.083090e-01
Uniform,70,Ba_Da_Step_7.wav,Da,5.067370e-01
