2019-5-8,11:13:20
type,trial,stimulus,selection,RT
Uniform,1,Ba_Da_Step_1.wav,Ba,1.419556e+00
Uniform,2,Ba_Da_Step_5.wav,Da,4.795740e-01
Uniform,3,Ba_Da_Step_5.wav,Da,3.695781e-01
Uniform,4,Ba_Da_Step_2.wav,Ba,6.558850e-01
Uniform,5,Ba_Da_Step_5.wav,Da,3.004441e-01
Uniform,6,Ba_Da_Step_3.wav,Ba,5.601921e-01
Uniform,7,Ba_Da_Step_6.wav,Da,2.205970e-01
Uniform,8,Ba_Da_Step_3.wav,Ba,3.058021e-01
Uniform,9,Ba_Da_Step_6.wav,Da,2.104740e-01
Uniform,10,Ba_Da_Step_2.wav,Ba,3.112841e-01
Uniform,11,Ba_Da_Step_6.wav,Da,5.597401e-02
Uniform,12,Ba_Da_Step_7.wav,Da,2.877660e-01
Uniform,13,Ba_Da_Step_6.wav,Da,1.435552e-01
Uniform,14,Ba_Da_Step_6.wav,Da,4.549026e-04
Uniform,15,Ba_Da_Step_7.wav,Da,6.020069e-04
Uniform,16,Ba_Da_Step_2.wav,Ba,5.336430e-01
Uniform,17,Ba_Da_Step_7.wav,Da,2.494612e-01
Uniform,18,Ba_Da_Step_6.wav,Ba,4.739404e-02
Uniform,19,Ba_Da_Step_6.wav,Da,6.311190e-01
Uniform,20,Ba_Da_Step_3.wav,Da,3.625479e-01
Uniform,21,Ba_Da_Step_7.wav,Da,2.764330e-01
Uniform,22,Ba_Da_Step_1.wav,Ba,2.235768e-01
Uniform,23,Ba_Da_Step_4.wav,Da,5.893729e-01
Uniform,24,Ba_Da_Step_5.wav,Da,4.625781e-01
Uniform,25,Ba_Da_Step_1.wav,Ba,4.881551e-01
Uniform,26,Ba_Da_Step_2.wav,Ba,4.946370e-01
Uniform,27,Ba_Da_Step_4.wav,Da,2.291539e-01
Uniform,28,Ba_Da_Step_3.wav,Da,1.614924e+00
Uniform,29,Ba_Da_Step_7.wav,Da,6.189082e-01
Uniform,30,Ba_Da_Step_4.wav,Da,1.181407e+00
Uniform,31,Ba_Da_Step_6.wav,Da,6.389599e-01
Uniform,32,Ba_Da_Step_7.wav,Da,3.143179e-01
Uniform,33,Ba_Da_Step_3.wav,Ba,1.167065e+00
Uniform,34,Ba_Da_Step_5.wav,Da,5.002730e-01
Uniform,35,Ba_Da_Step_1.wav,Ba,2.796180e-01
Uniform,36,Ba_Da_Step_6.wav,Da,9.738541e-01
Uniform,37,Ba_Da_Step_3.wav,Ba,2.244720e-01
Uniform,38,Ba_Da_Step_7.wav,Da,3.302739e-01
Uniform,39,Ba_Da_Step_3.wav,Ba,3.835431e+00
Uniform,40,Ba_Da_Step_5.wav,Da,5.942349e-01
Uniform,41,Ba_Da_Step_5.wav,Da,3.318820e-01
Uniform,42,Ba_Da_Step_1.wav,Ba,4.213231e-01
Uniform,43,Ba_Da_Step_3.wav,Ba,6.094460e-01
Uniform,44,Ba_Da_Step_4.wav,Da,2.518160e-01
Uniform,45,Ba_Da_Step_4.wav,Da,8.382781e-01
Uniform,46,Ba_Da_Step_1.wav,Ba,5.363772e-01
Uniform,47,Ba_Da_Step_1.wav,Ba,7.725880e-01
Uniform,48,Ba_Da_Step_4.wav,Da,2.761991e-01
Uniform,49,Ba_Da_Step_3.wav,Ba,1.695596e+00
Uniform,50,Ba_Da_Step_2.wav,Ba,6.182191e-01
Uniform,51,Ba_Da_Step_5.wav,Da,3.131721e-01
Uniform,52,Ba_Da_Step_4.wav,Da,1.369481e+00
Uniform,53,Ba_Da_Step_1.wav,Ba,4.173949e-01
Uniform,54,Ba_Da_Step_5.wav,Da,2.412350e-01
Uniform,55,Ba_Da_Step_4.wav,Da,6.633029e-01
Uniform,56,Ba_Da_Step_1.wav,Ba,4.593980e-01
Uniform,57,Ba_Da_Step_2.wav,Da,2.288051e-01
Uniform,58,Ba_Da_Step_4.wav,Ba,1.302486e+00
Uniform,59,Ba_Da_Step_7.wav,Da,4.919450e-01
Uniform,60,Ba_Da_Step_2.wav,Ba,8.108401e-01
Uniform,61,Ba_Da_Step_7.wav,Da,1.436970e-01
Uniform,62,Ba_Da_Step_4.wav,Da,5.065229e-01
Uniform,63,Ba_Da_Step_1.wav,Ba,1.317915e+00
Uniform,64,Ba_Da_Step_2.wav,Ba,4.439130e-01
Uniform,65,Ba_Da_Step_2.wav,Ba,1.885161e-01
Uniform,66,Ba_Da_Step_1.wav,Ba,1.369321e-01
Uniform,67,Ba_Da_Step_5.wav,Da,6.474321e-01
Uniform,68,Ba_Da_Step_2.wav,Ba,4.397230e-01
Uniform,69,Ba_Da_Step_6.wav,Da,2.878380e-01
Uniform,70,Ba_Da_Step_7.wav,Da,6.475332e-01
Uniform,71,Ba_Da_Step_4.wav,Da,1.986583e+00
Uniform,72,Ba_Da_Step_4.wav,Da,5.951722e-01
Uniform,73,Ba_Da_Step_1.wav,Ba,2.689819e-01
Uniform,74,Ba_Da_Step_5.wav,Da,3.557470e-01
Uniform,75,Ba_Da_Step_3.wav,Da,5.415878e-01
Uniform,76,Ba_Da_Step_3.wav,Ba,1.501712e+00
Uniform,77,Ba_Da_Step_1.wav,Ba,3.898880e-01
Uniform,78,Ba_Da_Step_4.wav,Da,1.117418e+00
Uniform,79,Ba_Da_Step_4.wav,Da,3.963220e-01
Uniform,80,Ba_Da_Step_7.wav,Da,4.157960e-01
Uniform,81,Ba_Da_Step_3.wav,Ba,3.964046e+00
Uniform,82,Ba_Da_Step_1.wav,Ba,1.527336e+00
Uniform,83,Ba_Da_Step_6.wav,Da,2.680888e-01
Uniform,84,Ba_Da_Step_1.wav,Ba,2.189620e-01
Uniform,85,Ba_Da_Step_1.wav,Ba,1.120079e+00
Uniform,86,Ba_Da_Step_2.wav,Ba,4.200010e-01
Uniform,87,Ba_Da_Step_2.wav,Ba,8.436871e-01
Uniform,88,Ba_Da_Step_6.wav,Da,7.260020e-01
Uniform,89,Ba_Da_Step_7.wav,Da,7.566352e-01
Uniform,90,Ba_Da_Step_2.wav,Da,4.800758e-01
Uniform,91,Ba_Da_Step_5.wav,Da,8.299119e-01
Uniform,92,Ba_Da_Step_4.wav,Da,1.558840e-01
Uniform,93,Ba_Da_Step_1.wav,Ba,3.070500e-01
Uniform,94,Ba_Da_Step_1.wav,Ba,2.354071e-01
Uniform,95,Ba_Da_Step_7.wav,Da,3.571510e-01
Uniform,96,Ba_Da_Step_1.wav,Ba,2.949359e-01
Uniform,97,Ba_Da_Step_7.wav,Da,9.098291e-02
Uniform,98,Ba_Da_Step_7.wav,Da,5.039711e-01
Uniform,99,Ba_Da_Step_7.wav,Da,1.228750e-01
Uniform,100,Ba_Da_Step_2.wav,Ba,4.211850e-01
Uniform,101,Ba_Da_Step_3.wav,Da,6.691620e-01
Uniform,102,Ba_Da_Step_6.wav,Da,1.149496e+00
Uniform,103,Ba_Da_Step_6.wav,Da,4.257751e-01
Uniform,104,Ba_Da_Step_5.wav,Da,5.981832e-01
Uniform,105,Ba_Da_Step_4.wav,Da,2.201500e-01
Uniform,106,Ba_Da_Step_2.wav,Ba,1.277689e+00
Uniform,107,Ba_Da_Step_3.wav,Ba,3.348098e-01
Uniform,108,Ba_Da_Step_1.wav,Ba,1.042049e-01
Uniform,109,Ba_Da_Step_5.wav,Da,4.812801e-01
Uniform,110,Ba_Da_Step_4.wav,Da,7.955182e-01
Uniform,111,Ba_Da_Step_5.wav,Da,3.082330e-01
Uniform,112,Ba_Da_Step_6.wav,Da,3.698301e-02
Uniform,113,Ba_Da_Step_2.wav,Ba,1.956558e-01
Uniform,114,Ba_Da_Step_7.wav,Da,2.642081e-01
Uniform,115,Ba_Da_Step_3.wav,Da,1.463307e+00
Uniform,116,Ba_Da_Step_6.wav,Da,1.014271e+00
Uniform,117,Ba_Da_Step_1.wav,Ba,6.269839e-01
Uniform,118,Ba_Da_Step_7.wav,Da,6.732790e-01
Uniform,119,Ba_Da_Step_6.wav,Da,6.817629e-01
Uniform,120,Ba_Da_Step_7.wav,Da,1.014590e+00
Uniform,121,Ba_Da_Step_2.wav,Ba,6.267340e-01
Uniform,122,Ba_Da_Step_3.wav,Da,1.073945e+00
Uniform,123,Ba_Da_Step_2.wav,Ba,3.718202e-01
Uniform,124,Ba_Da_Step_3.wav,Da,2.422531e+00
Uniform,125,Ba_Da_Step_5.wav,Da,1.021695e+00
