2019-2-19,12:58:49
type,trial,stimulus,selection,RT
Gaussian,1,Ba_Da_Step_6.wav,Da,9.018850e-01
Gaussian,2,Ba_Da_Step_6.wav,Da,3.386002e-01
Gaussian,3,Ba_Da_Step_2.wav,Ba,2.677150e-01
Gaussian,4,Ba_Da_Step_6.wav,Da,5.064800e-01
Gaussian,5,Ba_Da_Step_6.wav,Da,3.897271e-01
Gaussian,6,Ba_Da_Step_7.wav,Da,8.286068e-01
Gaussian,7,Ba_Da_Step_7.wav,Da,2.745931e-01
Gaussian,8,Ba_Da_Step_7.wav,Da,3.176639e-01
Gaussian,9,Ba_Da_Step_2.wav,Ba,3.225460e-01
Gaussian,10,Ba_Da_Step_7.wav,Da,4.233050e-01
Gaussian,11,Ba_Da_Step_2.wav,Ba,4.835329e-01
Gaussian,12,Ba_Da_Step_5.wav,Da,3.096819e-01
Gaussian,13,Ba_Da_Step_5.wav,Da,2.940321e-01
Gaussian,14,Ba_Da_Step_7.wav,Da,2.377300e-01
Gaussian,15,Ba_Da_Step_2.wav,Ba,2.072790e-01
Gaussian,16,Ba_Da_Step_4.wav,Da,9.281900e-01
Gaussian,17,Ba_Da_Step_7.wav,Da,8.651302e-01
Gaussian,18,Ba_Da_Step_3.wav,Ba,2.478769e-01
Gaussian,19,Ba_Da_Step_1.wav,Ba,3.862920e-01
Gaussian,20,Ba_Da_Step_7.wav,Da,3.933640e-01
Gaussian,21,Ba_Da_Step_4.wav,Da,4.484241e-01
Gaussian,22,Ba_Da_Step_5.wav,Da,2.374620e-01
Gaussian,23,Ba_Da_Step_1.wav,Ba,2.231719e-01
Gaussian,24,Ba_Da_Step_1.wav,Ba,3.848109e-01
Gaussian,25,Ba_Da_Step_2.wav,Ba,2.594850e-01
Gaussian,26,Ba_Da_Step_7.wav,Da,4.102659e-01
Gaussian,27,Ba_Da_Step_7.wav,Da,1.736689e-01
Gaussian,28,Ba_Da_Step_2.wav,Ba,2.815330e-01
Gaussian,29,Ba_Da_Step_1.wav,Ba,5.370841e-01
Gaussian,30,Ba_Da_Step_3.wav,Da,7.887142e-01
Gaussian,31,Ba_Da_Step_7.wav,Da,2.571111e-01
Gaussian,32,Ba_Da_Step_1.wav,Ba,2.642820e-01
Gaussian,33,Ba_Da_Step_7.wav,Da,2.066970e-01
Gaussian,34,Ba_Da_Step_6.wav,Da,3.115711e-01
Gaussian,35,Ba_Da_Step_2.wav,Ba,2.879589e-01
Gaussian,36,Ba_Da_Step_6.wav,Da,6.050041e-01
Gaussian,37,Ba_Da_Step_7.wav,Da,1.951470e-01
Gaussian,38,Ba_Da_Step_2.wav,Ba,1.515732e-01
Gaussian,39,Ba_Da_Step_1.wav,Ba,5.064719e-01
Gaussian,40,Ba_Da_Step_7.wav,Da,5.254581e-01
Gaussian,41,Ba_Da_Step_1.wav,Ba,1.291921e-01
Gaussian,42,Ba_Da_Step_1.wav,Ba,3.038092e-01
Gaussian,43,Ba_Da_Step_5.wav,Da,2.916801e-01
Gaussian,44,Ba_Da_Step_1.wav,Ba,3.631649e-01
Gaussian,45,Ba_Da_Step_1.wav,Ba,4.175479e-01
Gaussian,46,Ba_Da_Step_6.wav,Da,2.618649e-01
Gaussian,47,Ba_Da_Step_7.wav,Da,3.166950e-01
Gaussian,48,Ba_Da_Step_6.wav,Da,5.293720e-01
Gaussian,49,Ba_Da_Step_2.wav,Ba,2.451141e-01
Gaussian,50,Ba_Da_Step_2.wav,Ba,7.151990e-01
Gaussian,51,Ba_Da_Step_6.wav,Da,2.293830e-01
Gaussian,52,Ba_Da_Step_7.wav,Ba,3.990331e-01
Gaussian,53,Ba_Da_Step_2.wav,Ba,7.702811e-01
Gaussian,54,Ba_Da_Step_5.wav,Da,5.785100e-01
Gaussian,55,Ba_Da_Step_7.wav,Da,3.275919e-01
Gaussian,56,Ba_Da_Step_1.wav,Ba,1.484320e-01
Gaussian,57,Ba_Da_Step_1.wav,Ba,6.152811e-01
Gaussian,58,Ba_Da_Step_1.wav,Ba,5.618200e-01
Gaussian,59,Ba_Da_Step_6.wav,Da,4.510169e-01
Gaussian,60,Ba_Da_Step_5.wav,Da,2.319560e-01
Gaussian,61,Ba_Da_Step_2.wav,Ba,2.897608e-01
Gaussian,62,Ba_Da_Step_2.wav,Ba,3.133469e-01
Gaussian,63,Ba_Da_Step_7.wav,Da,3.418221e-01
Gaussian,64,Ba_Da_Step_7.wav,Da,3.072751e-01
Gaussian,65,Ba_Da_Step_6.wav,Da,2.357230e-01
Gaussian,66,Ba_Da_Step_6.wav,Da,1.777701e-01
Gaussian,67,Ba_Da_Step_2.wav,Ba,1.494181e-01
Gaussian,68,Ba_Da_Step_5.wav,Da,3.043070e-01
Gaussian,69,Ba_Da_Step_1.wav,Ba,2.327480e-01
