2019-4-10,14:18:44
type,trial,stimulus,selection,RT
Gaussian,1,Ba_Da_Step_7.wav,Da,4.171300e-01
Gaussian,2,Ba_Da_Step_6.wav,Da,1.414840e-01
Gaussian,3,Ba_Da_Step_3.wav,Ba,7.209015e-02
Gaussian,4,Ba_Da_Step_1.wav,Ba,2.442219e-01
Gaussian,5,Ba_Da_Step_1.wav,Ba,2.345231e-01
Gaussian,6,Ba_Da_Step_1.wav,Ba,1.318378e-01
Gaussian,7,Ba_Da_Step_3.wav,Ba,1.419430e-01
Gaussian,8,Ba_Da_Step_1.wav,Ba,9.300804e-02
Gaussian,9,Ba_Da_Step_2.wav,Ba,1.693790e-01
Gaussian,10,Ba_Da_Step_6.wav,Da,1.607640e-01
Gaussian,11,Ba_Da_Step_3.wav,Ba,2.960289e-01
Gaussian,12,Ba_Da_Step_6.wav,Da,5.996513e-02
Gaussian,13,Ba_Da_Step_1.wav,Ba,2.197850e-01
Gaussian,14,Ba_Da_Step_7.wav,Da,1.050460e-01
Gaussian,15,Ba_Da_Step_6.wav,Da,2.663960e-01
Gaussian,16,Ba_Da_Step_7.wav,Da,1.451862e-01
Gaussian,17,Ba_Da_Step_1.wav,Ba,3.160791e-01
Gaussian,18,Ba_Da_Step_2.wav,Ba,3.243220e-01
Gaussian,19,Ba_Da_Step_1.wav,Ba,3.772268e-01
Gaussian,20,Ba_Da_Step_7.wav,Da,2.039249e-01
Gaussian,21,Ba_Da_Step_7.wav,Da,1.886959e-01
Gaussian,22,Ba_Da_Step_2.wav,Ba,2.127390e-01
Gaussian,23,Ba_Da_Step_2.wav,Ba,4.582400e-01
Gaussian,24,Ba_Da_Step_1.wav,Ba,2.596529e-01
Gaussian,25,Ba_Da_Step_6.wav,Da,1.863179e-01
Gaussian,26,Ba_Da_Step_2.wav,Ba,2.502980e-01
Gaussian,27,Ba_Da_Step_1.wav,Ba,8.493400e-02
Gaussian,28,Ba_Da_Step_3.wav,Da,1.218462e-01
Gaussian,29,Ba_Da_Step_1.wav,Ba,1.994896e-02
Gaussian,30,Ba_Da_Step_1.wav,Ba,2.464008e-01
Gaussian,31,Ba_Da_Step_3.wav,Ba,8.408320e-01
Gaussian,32,Ba_Da_Step_7.wav,Da,3.631930e-01
Gaussian,33,Ba_Da_Step_7.wav,Da,1.294589e-01
Gaussian,34,Ba_Da_Step_2.wav,Ba,3.636010e-01
Gaussian,35,Ba_Da_Step_7.wav,Da,1.141491e-01
Gaussian,36,Ba_Da_Step_4.wav,Da,5.431681e-01
Gaussian,37,Ba_Da_Step_7.wav,Da,3.992078e-01
Gaussian,38,Ba_Da_Step_1.wav,Ba,3.016710e-02
Gaussian,39,Ba_Da_Step_1.wav,Ba,4.612370e-01
