2019-4-1,11:33:55
type,trial,stimulus,selection,RT
Gaussian,1,Ba_Da_Step_7.wav,Da,1.036424e+00
Gaussian,2,Ba_Da_Step_6.wav,Da,7.900379e-01
Gaussian,3,Ba_Da_Step_3.wav,Ba,7.380900e-01
Gaussian,4,Ba_Da_Step_1.wav,Ba,7.648849e-01
Gaussian,5,Ba_Da_Step_1.wav,Ba,5.683579e-01
Gaussian,6,Ba_Da_Step_1.wav,Ba,5.773592e-01
Gaussian,7,Ba_Da_Step_3.wav,Ba,4.867508e-01
Gaussian,8,Ba_Da_Step_1.wav,Ba,5.210040e-01
Gaussian,9,Ba_Da_Step_2.wav,Ba,6.563830e-01
Gaussian,10,Ba_Da_Step_6.wav,Da,5.564668e-01
Gaussian,11,Ba_Da_Step_3.wav,Ba,5.769789e-01
Gaussian,12,Ba_Da_Step_6.wav,Da,5.828500e-01
Gaussian,13,Ba_Da_Step_1.wav,Ba,4.196210e-01
Gaussian,14,Ba_Da_Step_7.wav,Da,3.955541e-01
Gaussian,15,Ba_Da_Step_6.wav,Da,4.506080e-01
Gaussian,16,Ba_Da_Step_7.wav,Da,3.756049e-01
Gaussian,17,Ba_Da_Step_1.wav,Ba,4.743760e-01
Gaussian,18,Ba_Da_Step_2.wav,Ba,4.641509e-01
Gaussian,19,Ba_Da_Step_1.wav,Ba,4.896240e-01
Gaussian,20,Ba_Da_Step_7.wav,Da,6.001980e-01
Gaussian,21,Ba_Da_Step_7.wav,Da,4.862418e-01
Gaussian,22,Ba_Da_Step_2.wav,Ba,5.848200e-01
Gaussian,23,Ba_Da_Step_2.wav,Ba,4.778562e-01
Gaussian,24,Ba_Da_Step_1.wav,Ba,5.237122e-01
Gaussian,25,Ba_Da_Step_6.wav,Da,4.830801e-01
Gaussian,26,Ba_Da_Step_2.wav,Ba,5.094030e-01
Gaussian,27,Ba_Da_Step_1.wav,Ba,5.126281e-01
Gaussian,28,Ba_Da_Step_3.wav,Da,2.431635e+00
Gaussian,29,Ba_Da_Step_1.wav,Ba,1.275407e+00
Gaussian,30,Ba_Da_Step_1.wav,Ba,3.726020e-01
Gaussian,31,Ba_Da_Step_3.wav,Ba,3.948860e-01
Gaussian,32,Ba_Da_Step_7.wav,Da,4.179308e-01
Gaussian,33,Ba_Da_Step_7.wav,Da,2.946041e-01
Gaussian,34,Ba_Da_Step_2.wav,Ba,5.898709e-01
Gaussian,35,Ba_Da_Step_7.wav,Da,3.995368e-01
Gaussian,36,Ba_Da_Step_4.wav,Da,1.096906e+00
Gaussian,37,Ba_Da_Step_7.wav,Da,3.958070e-01
Gaussian,38,Ba_Da_Step_1.wav,Ba,3.993201e-01
Gaussian,39,Ba_Da_Step_1.wav,Ba,3.387330e-01
Gaussian,40,Ba_Da_Step_5.wav,Da,5.078130e-01
Gaussian,41,Ba_Da_Step_1.wav,Ba,1.710929e+00
Gaussian,42,Ba_Da_Step_7.wav,Da,6.825449e-01
Gaussian,43,Ba_Da_Step_1.wav,Ba,3.512580e-01
Gaussian,44,Ba_Da_Step_5.wav,Da,2.687888e-01
Gaussian,45,Ba_Da_Step_7.wav,Da,4.320619e-01
Gaussian,46,Ba_Da_Step_5.wav,Da,4.647369e-01
Gaussian,47,Ba_Da_Step_7.wav,Da,4.784911e-01
Gaussian,48,Ba_Da_Step_2.wav,Ba,4.764202e-01
Gaussian,49,Ba_Da_Step_7.wav,Da,3.381550e-01
Gaussian,50,Ba_Da_Step_7.wav,Da,3.152959e-01
Gaussian,51,Ba_Da_Step_7.wav,Da,2.800350e-01
Gaussian,52,Ba_Da_Step_7.wav,Da,3.039420e-01
Gaussian,53,Ba_Da_Step_3.wav,Ba,2.880220e-01
