2019-4-25,11:48:34
trial,stimulus,selection,RT
1,Ba_Da_Step_1.wav,Ba,1.420465e+00
2,Ba_Da_Step_1.wav,Da,6.734113e+00
3,Ba_Da_Step_7.wav,Da,2.633620e+00
4,Ba_Da_Step_1.wav,Ba,1.255334e+00
5,Ba_Da_Step_7.wav,Da,5.228860e-01
6,Ba_Da_Step_7.wav,Da,9.375200e-01
7,Ba_Da_Step_7.wav,Da,7.584460e-01
8,Ba_Da_Step_7.wav,Da,5.136380e-01
9,Ba_Da_Step_1.wav,Ba,1.275833e+00
10,Ba_Da_Step_1.wav,Ba,2.416042e+00
