2019-4-29,15:0:22
type,trial,stimulus,selection,RT
Gaussian,1,Ba_Da_Step_1.wav,Ba,6.547506e+00
Gaussian,2,Ba_Da_Step_3.wav,Ba,1.149965e+00
Gaussian,3,Ba_Da_Step_6.wav,Ba,5.090237e-04
Gaussian,4,Ba_Da_Step_5.wav,Da,3.967710e-01
Gaussian,5,Ba_Da_Step_6.wav,Ba,6.904255e+00
Gaussian,6,Ba_Da_Step_6.wav,Ba,6.301403e-04
Gaussian,7,Ba_Da_Step_5.wav,Da,5.360651e-01
Gaussian,8,Ba_Da_Step_7.wav,Da,3.157439e-01
Gaussian,9,Ba_Da_Step_1.wav,Ba,5.561249e-01
Gaussian,10,Ba_Da_Step_7.wav,Da,2.805870e-01
Gaussian,11,Ba_Da_Step_2.wav,Ba,1.442969e-01
Gaussian,12,Ba_Da_Step_7.wav,Da,6.251335e-04
Gaussian,13,Ba_Da_Step_2.wav,Ba,3.116932e+00
Gaussian,14,Ba_Da_Step_1.wav,Ba,5.397711e-01
Gaussian,15,Ba_Da_Step_4.wav,Da,6.119080e-01
Gaussian,16,Ba_Da_Step_7.wav,Da,1.014945e+00
Gaussian,17,Ba_Da_Step_2.wav,Ba,4.541750e-01
Gaussian,18,Ba_Da_Step_2.wav,Ba,5.231791e-01
Gaussian,19,Ba_Da_Step_1.wav,Ba,5.626380e-01
Gaussian,20,Ba_Da_Step_1.wav,Ba,5.475142e-01
Gaussian,21,Ba_Da_Step_1.wav,Ba,2.837281e-01
Gaussian,22,Ba_Da_Step_4.wav,Ba,4.032900e-01
Gaussian,23,Ba_Da_Step_6.wav,Da,1.678808e+00
Gaussian,24,Ba_Da_Step_6.wav,Da,7.491732e-01
Gaussian,25,Ba_Da_Step_1.wav,Ba,4.125731e-01
Gaussian,26,Ba_Da_Step_3.wav,Da,2.521610e-01
Gaussian,27,Ba_Da_Step_7.wav,Ba,2.065780e-01
Gaussian,28,Ba_Da_Step_6.wav,Da,9.114499e-01
Gaussian,29,Ba_Da_Step_1.wav,Ba,1.316144e+00
Gaussian,30,Ba_Da_Step_5.wav,Da,3.464100e-01
Gaussian,31,Ba_Da_Step_7.wav,Ba,3.279891e-01
Gaussian,32,Ba_Da_Step_7.wav,Da,3.166840e-01
Gaussian,33,Ba_Da_Step_7.wav,Da,1.113624e+00
Gaussian,34,Ba_Da_Step_7.wav,Da,9.927921e-01
Gaussian,35,Ba_Da_Step_6.wav,Da,5.161951e-01
Gaussian,36,Ba_Da_Step_1.wav,Ba,9.350979e-01
Gaussian,37,Ba_Da_Step_3.wav,Ba,2.683299e-01
Gaussian,38,Ba_Da_Step_6.wav,Da,4.717400e-01
Gaussian,39,Ba_Da_Step_7.wav,Da,8.614430e-01
Gaussian,40,Ba_Da_Step_7.wav,Da,5.364680e-01
Gaussian,41,Ba_Da_Step_6.wav,Da,5.802920e-01
Gaussian,42,Ba_Da_Step_7.wav,Da,4.495049e-01
Gaussian,43,Ba_Da_Step_7.wav,Da,3.666019e-01
Gaussian,44,Ba_Da_Step_1.wav,Ba,2.289631e-01
Gaussian,45,Ba_Da_Step_4.wav,Da,2.029099e-01
Gaussian,46,Ba_Da_Step_7.wav,Ba,1.239579e-01
Gaussian,47,Ba_Da_Step_2.wav,Ba,7.819519e-01
Gaussian,48,Ba_Da_Step_2.wav,Ba,8.024750e-01
Gaussian,49,Ba_Da_Step_1.wav,Da,1.553390e-01
Gaussian,50,Ba_Da_Step_6.wav,Da,1.282133e+00
Gaussian,51,Ba_Da_Step_2.wav,Ba,3.475180e-01
Gaussian,52,Ba_Da_Step_1.wav,Ba,4.089549e-01
