2019-4-4,16:44:0
type,trial,stimulus,selection,RT
Gaussian,1,Ba_Da_Step_3.wav,Ba,1.625840e+00
Gaussian,2,Ba_Da_Step_6.wav,Da,1.090704e+00
Gaussian,3,Ba_Da_Step_7.wav,Da,6.973271e-01
Gaussian,4,Ba_Da_Step_6.wav,Da,4.868131e-01
Gaussian,5,Ba_Da_Step_7.wav,Da,5.498610e-01
Gaussian,6,Ba_Da_Step_7.wav,Da,5.059628e-01
Gaussian,7,Ba_Da_Step_7.wav,Da,6.369851e-01
Gaussian,8,Ba_Da_Step_2.wav,Ba,6.402309e-01
Gaussian,9,Ba_Da_Step_5.wav,Da,6.755390e-01
Gaussian,10,Ba_Da_Step_5.wav,Da,6.120050e-01
Gaussian,11,Ba_Da_Step_2.wav,Ba,4.944770e-01
Gaussian,12,Ba_Da_Step_1.wav,Ba,6.615191e-01
Gaussian,13,Ba_Da_Step_6.wav,Da,5.851099e-01
Gaussian,14,Ba_Da_Step_5.wav,Da,6.508570e-01
Gaussian,15,Ba_Da_Step_5.wav,Da,5.910659e-01
Gaussian,16,Ba_Da_Step_2.wav,Ba,5.526721e-01
Gaussian,17,Ba_Da_Step_3.wav,Ba,9.731991e-01
Gaussian,18,Ba_Da_Step_2.wav,Ba,5.677929e-01
Gaussian,19,Ba_Da_Step_6.wav,Da,4.888952e-01
Gaussian,20,Ba_Da_Step_7.wav,Da,4.829600e-01
Gaussian,21,Ba_Da_Step_7.wav,Da,4.692061e-01
Gaussian,22,Ba_Da_Step_2.wav,Ba,6.109710e-01
Gaussian,23,Ba_Da_Step_6.wav,Da,6.375520e-01
Gaussian,24,Ba_Da_Step_7.wav,Da,5.848520e-01
Gaussian,25,Ba_Da_Step_2.wav,Ba,5.227060e-01
Gaussian,26,Ba_Da_Step_7.wav,Da,8.019340e-01
Gaussian,27,Ba_Da_Step_1.wav,Ba,6.986248e-01
Gaussian,28,Ba_Da_Step_1.wav,Ba,6.962159e-01
Gaussian,29,Ba_Da_Step_1.wav,Ba,9.056399e-01
Gaussian,30,Ba_Da_Step_1.wav,Ba,4.301629e-01
Gaussian,31,Ba_Da_Step_1.wav,Ba,2.630699e-01
Gaussian,32,Ba_Da_Step_7.wav,Da,6.057539e-01
Gaussian,33,Ba_Da_Step_2.wav,Ba,6.401331e-01
Gaussian,34,Ba_Da_Step_1.wav,Ba,5.075150e-01
Gaussian,35,Ba_Da_Step_6.wav,Da,3.023000e-01
Gaussian,36,Ba_Da_Step_7.wav,Da,8.467710e-01
Gaussian,37,Ba_Da_Step_7.wav,Da,3.449490e-01
Gaussian,38,Ba_Da_Step_1.wav,Ba,4.945021e-01
Gaussian,39,Ba_Da_Step_7.wav,Da,3.895471e-01
Gaussian,40,Ba_Da_Step_7.wav,Da,4.522882e-01
Gaussian,41,Ba_Da_Step_7.wav,Da,2.936690e-01
Gaussian,42,Ba_Da_Step_1.wav,Ba,4.452078e-01
Gaussian,43,Ba_Da_Step_6.wav,Da,4.218481e-01
Gaussian,44,Ba_Da_Step_1.wav,Ba,4.665530e-01
Gaussian,45,Ba_Da_Step_5.wav,Da,4.079130e-01
Gaussian,46,Ba_Da_Step_4.wav,Da,4.834690e-01
Gaussian,47,Ba_Da_Step_2.wav,Ba,5.576580e-01
Gaussian,48,Ba_Da_Step_7.wav,Da,3.381879e-01
Gaussian,49,Ba_Da_Step_1.wav,Ba,8.672812e-01
Gaussian,50,Ba_Da_Step_5.wav,Da,8.303518e-01
Gaussian,51,Ba_Da_Step_2.wav,Ba,6.843219e-01
Gaussian,52,Ba_Da_Step_7.wav,Da,5.611870e-01
Gaussian,53,Ba_Da_Step_3.wav,Ba,4.581270e-01
Gaussian,54,Ba_Da_Step_1.wav,Ba,1.691525e+00
Gaussian,55,Ba_Da_Step_7.wav,Da,6.223760e-01
Gaussian,56,Ba_Da_Step_7.wav,Da,5.812480e-01
Gaussian,57,Ba_Da_Step_7.wav,Da,7.948241e-01
Gaussian,58,Ba_Da_Step_1.wav,Ba,6.148589e-01
Gaussian,59,Ba_Da_Step_3.wav,Da,6.974552e-01
Gaussian,60,Ba_Da_Step_1.wav,Ba,4.070141e-01
Gaussian,61,Ba_Da_Step_1.wav,Ba,6.629541e-01
Gaussian,62,Ba_Da_Step_7.wav,Da,3.352859e-01
Gaussian,63,Ba_Da_Step_1.wav,Ba,3.686540e-01
Gaussian,64,Ba_Da_Step_7.wav,Da,3.028181e-01
Gaussian,65,Ba_Da_Step_2.wav,Ba,2.392371e-01
Gaussian,66,Ba_Da_Step_7.wav,Da,4.292009e-01
Gaussian,67,Ba_Da_Step_7.wav,Da,5.617509e-01
Gaussian,68,Ba_Da_Step_6.wav,Da,5.064139e-01
Gaussian,69,Ba_Da_Step_1.wav,Ba,5.654390e-01
Gaussian,70,Ba_Da_Step_7.wav,Da,3.983359e-01
Gaussian,71,Ba_Da_Step_6.wav,Da,1.046512e+00
Gaussian,72,Ba_Da_Step_7.wav,Da,5.443449e-01
Gaussian,73,Ba_Da_Step_1.wav,Ba,3.440282e-01
Gaussian,74,Ba_Da_Step_5.wav,Da,2.697001e-01
Gaussian,75,Ba_Da_Step_1.wav,Ba,4.807830e-01
Gaussian,76,Ba_Da_Step_2.wav,Ba,5.629289e-01
Gaussian,77,Ba_Da_Step_7.wav,Da,4.759150e-01
Gaussian,78,Ba_Da_Step_7.wav,Da,4.497859e-01
Gaussian,79,Ba_Da_Step_1.wav,Ba,7.826269e-01
Gaussian,80,Ba_Da_Step_7.wav,Da,3.996091e-01
Gaussian,81,Ba_Da_Step_1.wav,Ba,4.750831e-01
Gaussian,82,Ba_Da_Step_7.wav,Da,3.690310e-01
Gaussian,83,Ba_Da_Step_7.wav,Da,7.271261e-01
Gaussian,84,Ba_Da_Step_7.wav,Da,4.534860e-01
Gaussian,85,Ba_Da_Step_5.wav,Da,5.065901e-01
Gaussian,86,Ba_Da_Step_2.wav,Ba,7.176139e-01
Gaussian,87,Ba_Da_Step_2.wav,Ba,5.675840e-01
Gaussian,88,Ba_Da_Step_1.wav,Ba,3.045180e-01
Gaussian,89,Ba_Da_Step_3.wav,Ba,4.488740e-01
Gaussian,90,Ba_Da_Step_3.wav,Ba,3.258629e-01
Gaussian,91,Ba_Da_Step_6.wav,Da,4.632580e-01
Gaussian,92,Ba_Da_Step_6.wav,Da,5.328460e-01
Gaussian,93,Ba_Da_Step_7.wav,Da,3.929379e-01
Gaussian,94,Ba_Da_Step_7.wav,Da,3.039751e-01
Gaussian,95,Ba_Da_Step_2.wav,Ba,5.877380e-01
Gaussian,96,Ba_Da_Step_2.wav,Ba,4.134021e-01
Gaussian,97,Ba_Da_Step_4.wav,Ba,2.216039e-01
Gaussian,98,Ba_Da_Step_7.wav,Da,5.545840e-01
Gaussian,99,Ba_Da_Step_1.wav,Ba,8.550801e-01
Gaussian,100,Ba_Da_Step_7.wav,Da,2.778530e-01
Gaussian,101,Ba_Da_Step_4.wav,Ba,1.257077e+00
Gaussian,102,Ba_Da_Step_6.wav,Da,4.895458e-01
Gaussian,103,Ba_Da_Step_3.wav,Ba,7.279699e-01
Gaussian,104,Ba_Da_Step_6.wav,Da,6.783741e-01
Gaussian,105,Ba_Da_Step_1.wav,Ba,9.552970e-01
Gaussian,106,Ba_Da_Step_7.wav,Da,7.832699e-01
Gaussian,107,Ba_Da_Step_7.wav,Da,2.996581e-01
Gaussian,108,Ba_Da_Step_2.wav,Ba,4.718089e-01
