2019-4-18,13:14:9
trial,stimulus,selection,RT
1,Ba_Da_Step_1.wav,Ba,1.063350e+00
2,Ba_Da_Step_7.wav,Da,7.131331e-01
3,Ba_Da_Step_7.wav,Da,7.622819e-01
4,Ba_Da_Step_7.wav,Da,5.529850e-01
5,Ba_Da_Step_1.wav,Ba,3.444610e-01
6,Ba_Da_Step_7.wav,Da,2.810509e-01
7,Ba_Da_Step_7.wav,Da,4.918921e-01
8,Ba_Da_Step_1.wav,Ba,3.653691e-01
9,Ba_Da_Step_1.wav,Ba,5.185981e-01
10,Ba_Da_Step_1.wav,Ba,4.171510e-01
