2019-4-9,16:7:25
trial,stimulus,selection,RT
1,Ba_Da_Step_7.wav,Da,1.158421e+00
2,Ba_Da_Step_1.wav,Ba,6.031311e-01
3,Ba_Da_Step_7.wav,Da,3.448801e-01
4,Ba_Da_Step_1.wav,Ba,2.412930e-01
5,Ba_Da_Step_7.wav,Da,5.911150e-01
6,Ba_Da_Step_1.wav,Ba,4.994340e-01
7,Ba_Da_Step_7.wav,Da,3.135042e-01
8,Ba_Da_Step_1.wav,Ba,3.692741e-01
9,Ba_Da_Step_7.wav,Da,2.345901e-01
10,Ba_Da_Step_1.wav,Ba,4.437599e-01
